id,mac_address,device_id,port_name,vlan_id,timestamp,observation_confidence,edge_likelihood,transit_likelihood
150164,20:36:26:D7:ED:C0,rb4011,1-sfp-sfpplus,,1772841124,0.5,0.5,0.5
150165,BC:24:11:36:C9:58,CSS106-Office,106-o-p1-trunk,25,1772841124,0.14,0.0,0.88
150166,20:36:26:D7:EE:60,CRS326-Office,sfp-sfpplus2,,1772841124,0.213725490196078,0.125490196078431,0.784313725490196
150167,BC:24:11:0A:C8:EF,CSS106-Office,106-o-p1-trunk,25,1772841124,0.14,0.0,0.88
150168,20:36:26:D7:EE:60,CSS106-Office,106-o-p1-trunk,2,1772841124,0.14,0.0,0.88
150169,20:36:26:D7:EE:60,rb4011,1-sfp-sfpplus,,1772841124,0.5,0.5,0.5
150170,BC:24:11:59:19:C5,Netgear-MS510TXPP,xg10,25,1772841124,0.213725490196078,0.125490196078431,0.784313725490196
150171,BC:24:11:61:84:3A,Netgear-MS510TXPP,xg10,25,1772841124,0.213725490196078,0.125490196078431,0.784313725490196
150172,BC:24:11:61:84:3A,CSS106-Office,106-o-p1-trunk,25,1772841124,0.14,0.0,0.88
150173,BC:24:11:BD:1A:CB,CSS106-Office,106-o-p1-trunk,25,1772841124,0.14,0.0,0.88
150174,6C:3B:E5:7A:A1:3E,Netgear-MS510TXPP,xg10,25,1772841124,0.213725490196078,0.125490196078431,0.784313725490196
150175,BC:24:11:59:19:C5,CSS106-Office,106-o-p1-trunk,25,1772841124,0.14,0.0,0.88
150176,6C:3B:E5:7A:A1:3E,CSS106-Office,106-o-p1-trunk,25,1772841124,0.14,0.0,0.88
150177,BC:24:11:59:19:C5,Netgear-MS510TXPP,port10,25,1772841124,0.2,0.0,0.7
150178,6C:3B:E5:7A:A1:3E,Netgear-MS510TXPP,port10,25,1772841124,0.2,0.0,0.7
150179,BC:24:11:C3:CE:F0,CRS326-Office,sfp-sfpplus2,,1772841124,0.213725490196078,0.125490196078431,0.784313725490196
150180,BC:24:11:C3:CE:F0,rb4011,1-sfp-sfpplus,,1772841124,0.5,0.5,0.5
150181,3C:EC:EF:D0:85:6A,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150182,70:85:C2:41:A9:6B,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150183,B0:41:6F:12:74:16,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150184,BC:24:11:01:68:7A,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150185,BC:24:11:0A:C8:EF,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150186,BC:24:11:27:76:6B,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150187,BC:24:11:2A:C6:57,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150188,BC:24:11:52:4C:E7,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150189,BC:24:11:99:92:B7,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150190,00:E0:4C:68:00:43,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150191,3C:EC:EF:D0:89:26,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150192,6C:1F:F7:5A:9C:64,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150193,78:55:36:07:B4:C6,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150194,3C:31:74:E0:10:9C,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150195,84:EA:ED:CD:E3:AC,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150196,8C:49:62:53:0D:69,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150197,8C:85:80:67:79:D0,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150198,9C:50:D1:11:BC:94,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150199,C4:65:16:CB:7F:FE,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150200,EC:71:DB:A0:C8:38,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150201,EC:71:DB:B2:01:34,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150202,EC:71:DB:DB:56:81,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150203,EC:71:DB:EA:B4:00,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150204,BC:24:11:C3:CE:F0,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150205,B0:41:6F:16:3C:41,CRS326-Office,ether22,,1772841189,0.9,1.0,0.0
150206,BC:24:11:12:EC:28,CRS326-Office,ether22,,1772841189,0.9,1.0,0.0
150207,BC:24:11:9C:99:D5,CRS326-Office,ether22,,1772841189,0.9,1.0,0.0
150208,BC:24:11:DB:F7:4F,CRS326-Office,ether22,,1772841189,0.9,1.0,0.0
150209,00:16:3E:1F:05:EC,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150210,38:05:25:30:38:38,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150211,38:05:25:30:38:39,CRS326-Office,ether17,,1772841189,0.9,1.0,0.0
150212,38:05:25:30:48:78,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150213,38:05:25:30:48:79,CRS326-Office,ether19,,1772841189,0.9,1.0,0.0
150214,3C:EC:EF:D0:85:6A,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150215,6C:1F:F7:28:9C:5B,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150216,6C:3B:E5:7A:A1:3E,CRS326-Office,ether9,,1772841189,0.9,1.0,0.0
150217,70:85:C2:41:A9:6B,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150218,B0:41:6F:12:74:16,CRS326-Office,ether21,,1772841189,0.9,1.0,0.0
150219,BC:24:11:01:68:7A,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150220,BC:24:11:0A:C8:EF,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150221,BC:24:11:27:76:6B,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150222,BC:24:11:2A:C6:57,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150223,BC:24:11:52:4C:E7,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150224,BC:24:11:99:92:B7,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150225,BC:24:11:A5:17:D3,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150226,BC:24:11:BD:1A:CB,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150227,00:E0:4C:68:00:43,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150228,3C:EC:EF:D0:89:26,CRS326-Office,ether18,,1772841189,0.9,1.0,0.0
150229,6C:1F:F7:5A:9C:64,CRS326-Office,ether12,,1772841189,0.9,1.0,0.0
150230,78:55:36:07:B4:C6,CRS326-Office,ether10,,1772841189,0.9,1.0,0.0
150231,3C:31:74:E0:10:9C,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150232,84:EA:ED:CD:E3:AC,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150233,8C:49:62:53:0D:69,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150234,8C:85:80:67:79:D0,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150235,9C:50:D1:11:BC:94,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150236,C4:65:16:CB:7F:FE,CRS326-Office,ether8,,1772841189,0.9,1.0,0.0
150237,EC:71:DB:A0:C8:38,CRS326-Office,ether2,,1772841189,0.455555555555556,0.455555555555556,0.5
150238,EC:71:DB:B2:01:34,CRS326-Office,ether2,,1772841189,0.455555555555556,0.455555555555556,0.5
150239,EC:71:DB:DB:56:81,CRS326-Office,ether2,,1772841189,0.455555555555556,0.455555555555556,0.5
150240,EC:71:DB:EA:B4:00,CRS326-Office,ether2,,1772841189,0.455555555555556,0.455555555555556,0.5
150241,00:A0:98:53:39:F8,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150242,BC:24:11:C3:CE:F0,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150243,BC:24:11:59:19:C5,CRS310-Office,310-p8-holocron2,25,1772841189,0.1,0.0,1.0
150244,BC:24:11:E6:B1:AF,CRS310-Office,310-p8-holocron2,25,1772841189,0.1,0.0,1.0
150245,20:36:26:D7:ED:C0,CRS310-Office,310-sfp+1,2,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150246,BC:24:11:E3:8F:B2,CRS310-Office,310-sfp+2,10,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150247,BC:24:11:61:84:3A,CRS310-Office,310-p8-holocron2,25,1772841189,0.1,0.0,1.0
150248,00:E0:4C:68:00:43,CRS310-Office,310-port4,30,1772841189,0.9,1.0,0.0
150249,6C:3B:E5:7A:A1:3E,CRS310-Office,310-sfp+2,25,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150250,38:05:25:30:48:78,CRS310-Office,310-p6-holocron1,25,1772841189,0.1,0.0,1.0
150251,8C:49:62:53:0D:69,CRS310-Office,310-sfp+1,90,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150252,EC:71:DB:A0:C8:38,CRS310-Office,310-sfp+2,99,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150253,3C:31:74:E0:10:9C,CRS310-Office,310-sfp+1,90,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150254,BC:24:11:BD:1A:CB,CRS310-Office,310-p6-holocron1,25,1772841189,0.1,0.0,1.0
150255,C4:65:16:CB:7F:FE,CRS310-Office,310-sfp+2,99,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150256,BC:24:11:C3:CE:F0,CRS310-Office,310-p6-holocron1,25,1772841189,0.1,0.0,1.0
150257,EC:71:DB:EA:B4:00,CRS310-Office,310-sfp+2,99,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150258,B0:41:6F:12:74:16,CRS310-Office,310-sfp+2,25,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150259,6C:1F:F7:5A:9C:64,CRS310-Office,310-sfp+2,30,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150260,38:05:25:30:38:38,CRS310-Office,310-p8-holocron2,25,1772841189,0.1,0.0,1.0
150261,CA:16:30:70:7F:88,CRS310-Office,310-sfp+1,90,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150262,10:6F:D9:B7:DA:D5,CRS310-Office,310-sfp+1,90,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150263,10:6F:D9:B7:DA:D5,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150264,10:6F:D9:B7:DA:D5,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150265,EC:71:DB:DB:56:81,CRS310-Office,310-sfp+2,99,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150266,76:63:B5:5E:06:94,CRS310-Office,310-sfp+1,35,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150267,76:63:B5:5E:06:94,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150268,76:63:B5:5E:06:94,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150269,28:80:88:6D:98:EC,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150270,B0:41:6F:16:3C:41,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150271,BC:24:11:9C:99:D5,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150272,BC:24:11:DB:F7:4F,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150273,00:16:3E:1F:05:EC,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150274,38:05:25:30:38:39,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150275,38:05:25:30:48:79,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150276,00:A0:98:53:39:F8,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150277,D4:01:C3:69:81:25,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150278,18:FD:74:D4:D1:32,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150279,18:FD:74:D4:D1:32,CRS326-Office,ether2,,1772841189,0.455555555555556,0.455555555555556,0.5
150280,28:80:88:6D:98:EC,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150281,D4:01:C3:69:81:25,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150282,00:A0:98:53:39:F8,CRS310-Office,310-sfp+1,25,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150283,BC:24:11:A5:17:D3,CRS310-Office,310-p6-holocron1,25,1772841189,0.1,0.0,1.0
150284,BC:24:11:9C:99:D5,CRS310-Office,310-sfp+2,10,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150285,BC:24:11:01:68:7A,CRS310-Office,310-p6-holocron1,25,1772841189,0.1,0.0,1.0
150286,84:EA:ED:CD:E3:AC,CRS310-Office,310-sfp+1,90,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150287,28:80:88:6D:98:EC,CRS310-Office,310-sfp+1,2,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150288,38:05:25:30:38:39,CRS310-Office,310-sfp+2,25,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150289,BC:24:11:2A:C6:57,CRS310-Office,310-port7,25,1772841189,0.0,0.0,0.0
150290,20:36:26:D7:EE:60,CRS310-Office,310-sfp+1,2,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150291,BC:24:11:DB:F7:4F,CRS310-Office,310-sfp+2,10,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150292,8C:85:80:67:79:D0,CRS310-Office,310-sfp+1,90,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150293,3C:EC:EF:D0:85:6A,CRS310-Office,310-sfp+1,25,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150294,BC:24:11:36:C9:58,CRS310-Office,310-p6-holocron1,25,1772841189,0.1,0.0,1.0
150295,BC:24:11:52:4C:E7,CRS310-Office,310-port7,25,1772841189,0.0,0.0,0.0
150296,BC:24:11:27:76:6B,CRS310-Office,310-port7,25,1772841189,0.0,0.0,0.0
150297,EC:71:DB:EA:B4:00,CSS106-Office,106-o-p2-nvr,99,1772841189,0.9,1.0,0.0
150298,EC:71:DB:DB:56:81,CSS106-Office,106-o-p2-nvr,99,1772841189,0.9,1.0,0.0
150299,EC:71:DB:B2:01:34,CRS310-Office,310-sfp+2,99,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150300,38:05:25:30:48:79,CRS310-Office,310-sfp+2,25,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150301,BC:24:11:12:EC:28,CRS310-Office,310-sfp+2,10,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150302,78:55:36:07:B4:C6,CRS310-Office,310-sfp+2,30,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150303,3C:EC:EF:D0:89:26,CRS310-Office,310-sfp+2,30,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150304,00:16:3E:1F:05:EC,CSS106-Office,106-o-p1-trunk,25,1772841189,0.14,0.0,0.88
150305,BC:24:11:CC:EF:0B,CRS310-Office,310-p8-holocron2,2,1772841189,0.1,0.0,1.0
150306,BC:24:11:0A:C8:EF,CRS310-Office,310-p6-holocron1,25,1772841189,0.1,0.0,1.0
150307,00:16:3E:9C:50:AF,CRS310-Office,310-sfp+1,25,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150308,28:80:88:6D:98:EC,CSS106-Office,106-o-p1-trunk,2,1772841189,0.14,0.0,0.88
150309,3C:EC:EF:D0:89:26,CSS106-Office,106-o-p1-trunk,30,1772841189,0.14,0.0,0.88
150310,EC:71:DB:B2:01:34,CSS106-Office,106-o-p2-nvr,99,1772841189,0.9,1.0,0.0
150311,BC:24:11:99:92:B7,CRS310-Office,310-p8-holocron2,25,1772841189,0.1,0.0,1.0
150312,70:85:C2:41:A9:6B,CRS310-Office,310-sfp+1,25,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150313,BC:24:11:3F:74:AB,CRS310-Office,310-p8-holocron2,25,1772841189,0.1,0.0,1.0
150314,70:85:C2:41:A9:6B,CSS106-Office,106-o-p1-trunk,25,1772841189,0.14,0.0,0.88
150315,6C:1F:F7:28:9C:5B,CRS310-Office,310-port7,25,1772841189,0.0,0.0,0.0
150316,9C:50:D1:11:BC:94,CRS310-Office,310-sfp+1,90,1772841189,0.217073170731707,0.15609756097561,0.804878048780488
150317,00:16:3E:1F:05:EC,CRS310-Office,310-p8-holocron2,25,1772841189,0.1,0.0,1.0
150318,EC:71:DB:A0:C8:38,CSS106-Office,106-o-p2-nvr,99,1772841189,0.9,1.0,0.0
150319,6C:1F:F7:28:9C:5B,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150320,8C:85:80:67:79:D0,Netgear-MS510TXPP,mg6,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150321,10:6F:D9:B7:DA:D5,Netgear-MS510TXPP,mg5,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150322,8C:49:62:53:0D:69,Netgear-MS510TXPP,mg5,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150323,BC:24:11:CC:EF:0B,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150324,BC:24:11:BD:1A:CB,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150325,84:EA:ED:CD:E3:AC,Netgear-MS510TXPP,mg6,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150326,D4:01:C3:69:81:2D,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150327,78:55:36:07:B4:C6,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150328,3C:31:74:E0:10:9C,Netgear-MS510TXPP,mg5,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150329,BC:24:11:27:76:6B,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150330,C4:65:16:CB:7F:FE,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150331,20:36:26:D7:EE:60,Netgear-MS510TXPP,mg5,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150332,BC:24:11:99:92:B7,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150333,3C:EC:EF:D0:85:6A,Netgear-MS510TXPP,xmg9,,1772841189,0.9,1.0,0.0
150334,00:A0:98:53:39:F8,Netgear-MS510TXPP,xmg9,,1772841189,0.9,1.0,0.0
150335,BC:24:11:52:4C:E7,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150336,9C:50:D1:11:BC:94,Netgear-MS510TXPP,mg6,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150337,76:63:B5:5E:06:94,Netgear-MS510TXPP,mg6,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150338,00:16:3E:1F:05:EC,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150339,BC:24:11:E6:B1:AF,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150340,00:16:3E:9C:50:AF,Netgear-MS510TXPP,xmg9,,1772841189,0.9,1.0,0.0
150341,20:36:26:D7:ED:C0,Netgear-MS510TXPP,mg6,,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150342,3C:EC:EF:D0:89:26,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150343,70:85:C2:41:A9:6B,Netgear-MS510TXPP,mg8,,1772841189,0.9,1.0,0.0
150344,BC:24:11:12:EC:28,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150345,38:05:25:30:38:38,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150346,D4:01:C3:69:81:25,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150347,38:05:25:30:48:78,Netgear-MS510TXPP,xg10,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150348,BC:24:11:E3:8F:B2,CRS326-Office,ether22,,1772841189,0.9,1.0,0.0
150349,BC:24:11:3F:74:AB,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150350,BC:24:11:12:EC:28,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150351,BC:24:11:3F:74:AB,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150352,C4:65:16:CB:7F:FE,CSS106-Office,106-o-p1-trunk,99,1772841189,0.14,0.0,0.88
150353,BC:24:11:99:92:B7,CSS106-Office,106-o-p1-trunk,25,1772841189,0.14,0.0,0.88
150354,BC:24:11:E3:8F:B2,Netgear-MS510TXPP,xg10,10,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150355,CA:16:30:70:7F:88,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150356,BC:24:11:A5:17:D3,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150357,78:55:36:07:B4:C6,CSS106-Office,106-o-p1-trunk,30,1772841189,0.14,0.0,0.88
150358,BC:24:11:DB:F7:4F,Netgear-MS510TXPP,xg10,10,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150359,BC:24:11:59:19:C5,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150360,BC:24:11:61:84:3A,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150361,CA:16:30:70:7F:88,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150362,CA:16:30:70:7F:88,Netgear-MS510TXPP,mg6,90,1772841189,0.350980392156863,0.32156862745098,0.647058823529412
150363,BC:24:11:E3:8F:B2,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150364,00:16:3E:9C:50:AF,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150365,00:16:3E:9C:50:AF,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150366,BC:24:11:27:76:6B,CSS106-Office,106-o-p1-trunk,25,1772841189,0.14,0.0,0.88
150367,BC:24:11:27:76:6B,Netgear-MS510TXPP,port10,25,1772841189,0.2,0.0,0.7
150368,BC:24:11:99:92:B7,Netgear-MS510TXPP,port10,25,1772841189,0.2,0.0,0.7
150369,BC:24:11:E6:B1:AF,Netgear-MS510TXPP,port10,25,1772841189,0.2,0.0,0.7
150370,3C:EC:EF:D0:89:26,Netgear-MS510TXPP,port10,30,1772841189,0.2,0.0,0.7
150371,3C:31:74:E0:10:9C,Netgear-MS510TXPP,port5,90,1772841189,0.9,1.0,0.0
150372,84:EA:ED:CD:E3:AC,Netgear-MS510TXPP,port6,90,1772841189,0.9,1.0,0.0
150373,8C:49:62:53:0D:69,Netgear-MS510TXPP,port5,90,1772841189,0.9,1.0,0.0
150374,8C:85:80:67:79:D0,Netgear-MS510TXPP,port6,90,1772841189,0.9,1.0,0.0
150375,C4:65:16:CB:7F:FE,Netgear-MS510TXPP,port10,99,1772841189,0.2,0.0,0.7
150376,CA:16:30:70:7F:88,Netgear-MS510TXPP,port6,90,1772841189,0.9,1.0,0.0
150377,9C:50:D1:11:BC:94,Netgear-MS510TXPP,port6,90,1772841189,0.9,1.0,0.0
150378,10:6F:D9:B7:DA:D5,Netgear-MS510TXPP,port5,90,1772841189,0.9,1.0,0.0
150379,BC:24:11:BD:1A:CB,Netgear-MS510TXPP,port10,25,1772841189,0.2,0.0,0.7
150380,76:63:B5:5E:06:94,Netgear-MS510TXPP,port6,35,1772841189,0.9,1.0,0.0
150381,70:85:C2:41:A9:6B,Netgear-MS510TXPP,port8,25,1772841189,0.9,1.0,0.0
150382,6C:1F:F7:28:9C:5B,Netgear-MS510TXPP,port10,25,1772841189,0.2,0.0,0.7
150383,38:05:25:30:48:78,Netgear-MS510TXPP,port10,25,1772841189,0.2,0.0,0.7
150384,3C:EC:EF:D0:85:6A,Netgear-MS510TXPP,port9,25,1772841189,0.9,1.0,0.0
150385,00:16:3E:9C:50:AF,Netgear-MS510TXPP,port9,25,1772841189,0.9,1.0,0.0
150386,38:05:25:30:38:38,Netgear-MS510TXPP,port10,25,1772841189,0.2,0.0,0.7
150387,00:16:3E:1F:05:EC,Netgear-MS510TXPP,port10,25,1772841189,0.2,0.0,0.7
150388,BC:24:11:E3:8F:B2,Netgear-MS510TXPP,port10,10,1772841189,0.2,0.0,0.7
150389,BC:24:11:DB:F7:4F,Netgear-MS510TXPP,port10,10,1772841189,0.2,0.0,0.7
150390,D4:01:C3:69:81:2D,Netgear-MS510TXPP,port10,2,1772841189,0.2,0.0,0.7
150391,BC:24:11:CC:EF:0B,Netgear-MS510TXPP,port10,2,1772841189,0.2,0.0,0.7
150392,D4:01:C3:69:81:25,Netgear-MS510TXPP,port10,2,1772841189,0.2,0.0,0.7
150393,20:36:26:D7:EE:60,Netgear-MS510TXPP,port5,2,1772841189,0.9,1.0,0.0
150394,20:36:26:D7:ED:C0,Netgear-MS510TXPP,port6,2,1772841189,0.9,1.0,0.0
150395,BC:24:11:61:84:3A,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150396,BC:24:11:BD:1A:CB,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150397,BC:24:11:59:19:C5,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150398,3C:EC:EF:D0:85:6A,CSS106-Office,106-o-p1-trunk,25,1772841189,0.14,0.0,0.88
150399,BC:24:11:36:C9:58,CRS326-Office,sfp-sfpplus2,,1772841189,0.213725490196078,0.125490196078431,0.784313725490196
150400,BC:24:11:36:C9:58,rb4011,1-sfp-sfpplus,,1772841189,0.5,0.5,0.5
150401,84:EA:ED:CD:E3:AC,CSS106-Office,106-o-p1-trunk,90,1772841189,0.14,0.0,0.88
150402,8C:49:62:53:0D:69,CSS106-Office,106-o-p1-trunk,90,1772841189,0.14,0.0,0.88
